subject,condition,block,error_type,error
0,no_label,1950,non_salient,1.58659162175
0,no_label,2000,label,0.0159605879157
0,no_label,2000,salient,0.612635658906
0,no_label,2000,non_salient,1.66770809689
0,no_label,2050,label,0.0165238817857
0,no_label,2050,salient,0.629615178746
0,no_label,2050,non_salient,1.69886918066
0,no_label,2100,label,0.0163297812296
0,no_label,2100,salient,0.628497356727
0,no_label,2100,non_salient,1.65509999829
0,no_label,2150,label,0.0160104741481
0,no_label,2150,salient,0.598699543804
0,no_label,2150,non_salient,1.57128708972
0,no_label,2200,label,0.0137768020699
0,no_label,2200,salient,0.574794621025
0,no_label,2200,non_salient,1.5165627057
0,no_label,2250,label,0.0137399242522
0,no_label,2250,salient,0.602903728456
0,no_label,2250,non_salient,1.59191743587
0,no_label,2300,label,0.0151237329934
0,no_label,2300,salient,0.6625319323
0,no_label,2300,non_salient,1.64012857124
0,no_label,2350,label,0.0141787320161
0,no_label,2350,salient,0.670330610776
0,no_label,2350,non_salient,1.54724211286
0,no_label,2400,label,0.0129128696754
0,no_label,2400,salient,0.661054618977
0,no_label,2400,non_salient,1.44130923408
0,no_label,2450,label,0.0120784492589
0,no_label,2450,salient,0.651322212168
0,no_label,2450,non_salient,1.35651918753
0,no_label,2500,label,0.0108176189337
0,no_label,2500,salient,0.646261480117
0,no_label,2500,non_salient,1.28892631043
0,no_label,2550,label,0.00940690317194
0,no_label,2550,salient,0.645305351329
0,no_label,2550,non_salient,1.29127188848
0,no_label,2600,label,0.00825821579802
0,no_label,2600,salient,0.661917782572
0,no_label,2600,non_salient,1.40606408147
0,no_label,2650,label,0.00713569582214
0,no_label,2650,salient,0.699385210109
0,no_label,2650,non_salient,1.6260759739
0,no_label,2700,label,0.00709652540631
0,no_label,2700,salient,0.736516772477
0,no_label,2700,non_salient,1.73263181601
0,no_label,2750,label,0.00749450250169
0,no_label,2750,salient,0.737184769651
0,no_label,2750,non_salient,1.72539787844
0,no_label,2800,label,0.00740889391189
0,no_label,2800,salient,0.730971397347
0,no_label,2800,non_salient,1.77600024245
0,no_label,2850,label,0.00697028167059
0,no_label,2850,salient,0.750678252303
0,no_label,2850,non_salient,1.82085486446
0,no_label,2900,label,0.00646468723116
0,no_label,2900,salient,0.767922320137
0,no_label,2900,non_salient,1.77302852375
0,no_label,2950,label,0.00603817776102
0,no_label,2950,salient,0.765455759331
0,no_label,2950,non_salient,1.68069890384
0,no_label,3000,label,0.00567649188727
0,no_label,3000,salient,0.752364196064
0,no_label,3000,non_salient,1.57635051449
0,no_label,3050,label,0.00536987948444
0,no_label,3050,salient,0.730552771187
0,no_label,3050,non_salient,1.48404078924
0,no_label,3100,label,0.00519587022225
0,no_label,3100,salient,0.701351831951
0,no_label,3100,non_salient,1.43693413509
0,no_label,3150,label,0.00524098088169
0,no_label,3150,salient,0.675359599298
0,no_label,3150,non_salient,1.47134540999
0,no_label,3200,label,0.00543812372138
0,no_label,3200,salient,0.682051474483
0,no_label,3200,non_salient,1.57380323159
0,no_label,3250,label,0.00560919619129
0,no_label,3250,salient,0.716175284604
0,no_label,3250,non_salient,1.6162481593
0,no_label,3300,label,0.00587605888432
0,no_label,3300,salient,0.743775873006
0,no_label,3300,non_salient,1.59133515995
0,no_label,3350,label,0.00628746912969
0,no_label,3350,salient,0.754946304607
0,no_label,3350,non_salient,1.545124793
0,no_label,3400,label,0.00634023787166
0,no_label,3400,salient,0.75137661784
0,no_label,3400,non_salient,1.48481580883
0,no_label,3450,label,0.00587254697329
0,no_label,3450,salient,0.745586624612
0,no_label,3450,non_salient,1.41494709538
0,no_label,3500,label,0.00505721382021
0,no_label,3500,salient,0.741905364699
0,no_label,3500,non_salient,1.31185830233
0,no_label,3550,label,0.00429794685837
0,no_label,3550,salient,0.734747153277
0,no_label,3550,non_salient,1.23137355596
0,no_label,3600,label,0.00373460556201
0,no_label,3600,salient,0.72725423211
0,no_label,3600,non_salient,1.20667619355
0,no_label,3650,label,0.00341128011903
0,no_label,3650,salient,0.721009280145
0,no_label,3650,non_salient,1.22877612068
0,no_label,3700,label,0.00331245547236
0,no_label,3700,salient,0.705695951641
0,no_label,3700,non_salient,1.33402402733
0,no_label,3750,label,0.00334062820699
0,no_label,3750,salient,0.719657162823
0,no_label,3750,non_salient,1.57191600423
0,no_label,3800,label,0.00336403338848
0,no_label,3800,salient,0.777458734155
0,no_label,3800,non_salient,1.78839216466
0,no_label,3850,label,0.00337597244848
0,no_label,3850,salient,0.801172384933
0,no_label,3850,non_salient,1.81596381272
0,no_label,3900,label,0.00328802699495
0,no_label,3900,salient,0.806862312736
0,no_label,3900,non_salient,1.79176461871
0,no_label,3950,label,0.0034441067899
0,no_label,3950,salient,0.822182732828
0,no_label,3950,non_salient,1.73602335888
0,no_label,4000,label,0.00360412472747
0,no_label,4000,salient,0.833201564009
0,no_label,4000,non_salient,1.69879452197
0,no_label,4050,label,0.00355210459529
0,no_label,4050,salient,0.826933750064
0,no_label,4050,non_salient,1.68617021781
0,no_label,4100,label,0.00341797417959
0,no_label,4100,salient,0.814121272686
0,no_label,4100,non_salient,1.68250057878
0,no_label,4150,label,0.00324240176645
0,no_label,4150,salient,0.798901767896
0,no_label,4150,non_salient,1.68700016379
0,no_label,4200,label,0.00305276995874
0,no_label,4200,salient,0.784109919898
0,no_label,4200,non_salient,1.70177246583
0,no_label,4250,label,0.0029316465519
0,no_label,4250,salient,0.773863395117
0,no_label,4250,non_salient,1.7254054976
0,no_label,4300,label,0.00280959044347
0,no_label,4300,salient,0.773228862236
0,no_label,4300,non_salient,1.74683022692
0,no_label,4350,label,0.00265931504785
0,no_label,4350,salient,0.780997583126
0,no_label,4350,non_salient,1.74923773791
0,no_label,4400,label,0.00262440900619
0,no_label,4400,salient,0.787989452955
0,no_label,4400,non_salient,1.72705294047
0,no_label,4450,label,0.0025507798804
0,no_label,4450,salient,0.788973347186
0,no_label,4450,non_salient,1.68846651911
0,no_label,4500,label,0.00248737831291
0,no_label,4500,salient,0.786174905443
0,no_label,4500,non_salient,1.63748097771
0,no_label,4550,label,0.00245947371081
0,no_label,4550,salient,0.782659563597
0,no_label,4550,non_salient,1.57273517609
0,no_label,4600,label,0.00235033481048
0,no_label,4600,salient,0.776387404628
0,no_label,4600,non_salient,1.50562219711
0,no_label,4650,label,0.00211983341053
0,no_label,4650,salient,0.765323498474
0,no_label,4650,non_salient,1.45784154433
0,no_label,4700,label,0.00185239247739
0,no_label,4700,salient,0.753660169307
0,no_label,4700,non_salient,1.44560666972
0,no_label,4750,label,0.00164025479322
0,no_label,4750,salient,0.746219802804
0,no_label,4750,non_salient,1.47844812389
0,no_label,4800,label,0.00149669932879
0,no_label,4800,salient,0.746173350286
0,no_label,4800,non_salient,1.5477020543
0,no_label,4850,label,0.00146869124405
0,no_label,4850,salient,0.755947200794
0,no_label,4850,non_salient,1.6127850413
0,no_label,4900,label,0.00148657401594
0,no_label,4900,salient,0.767447909919
0,no_label,4900,non_salient,1.64929495803
0,no_label,4950,label,0.00148070822915
0,no_label,4950,salient,0.774157571416
0,no_label,4950,non_salient,1.66731256863
0,no_label,5000,label,0.00147461097742
0,no_label,5000,salient,0.775431809698
0,no_label,5000,non_salient,1.67587547587
0,no_label,5050,label,0.00157435386396
0,no_label,5050,salient,0.772402375316
0,no_label,5050,non_salient,1.67740386407
0,no_label,5100,label,0.00165671897676
0,no_label,5100,salient,0.765890198982
0,no_label,5100,non_salient,1.67309432362
0,no_label,5150,label,0.00171856413785
0,no_label,5150,salient,0.755655849315
0,no_label,5150,non_salient,1.66478658508
0,no_label,5200,label,0.00179386932355
0,no_label,5200,salient,0.741494023635
0,no_label,5200,non_salient,1.65299972428
0,no_label,5250,label,0.0019562196556
0,no_label,5250,salient,0.725266500966
0,no_label,5250,non_salient,1.63416013667
0,no_label,5300,label,0.00222124300316
0,no_label,5300,salient,0.71160254285
0,no_label,5300,non_salient,1.599846703
0,no_label,5350,label,0.0025109980952
0,no_label,5350,salient,0.705817984766
0,no_label,5350,non_salient,1.54146969127
0,no_label,5400,label,0.00267987475401
0,no_label,5400,salient,0.709382737775
0,no_label,5400,non_salient,1.4618693375
0,no_label,5450,label,0.00257079988749
0,no_label,5450,salient,0.71124210047
0,no_label,5450,non_salient,1.38503130424
0,no_label,5500,label,0.00231352086562
0,no_label,5500,salient,0.706898824204
0,no_label,5500,non_salient,1.3270920416
0,no_label,5550,label,0.002059216082
0,no_label,5550,salient,0.701664368717
0,no_label,5550,non_salient,1.2880273876
0,no_label,5600,label,0.00181953545053
0,no_label,5600,salient,0.700433042892
0,no_label,5600,non_salient,1.25694803553
0,no_label,5650,label,0.00160011529191
0,no_label,5650,salient,0.717827502063
0,no_label,5650,non_salient,1.18459442777
0,no_label,5700,label,0.00147791172427
0,no_label,5700,salient,0.72359177005
0,no_label,5700,non_salient,1.11738555522
0,no_label,5750,label,0.00143844541818
0,no_label,5750,salient,0.718883191233
0,no_label,5750,non_salient,1.07509650322
0,no_label,5800,label,0.00140286255385
0,no_label,5800,salient,0.715476010125
0,no_label,5800,non_salient,1.02906249866
0,no_label,5850,label,0.00129999563017
0,no_label,5850,salient,0.70930836426
0,no_label,5850,non_salient,0.983111126326
0,no_label,5900,label,0.0012080169871
0,no_label,5900,salient,0.702006388496
0,no_label,5900,non_salient,0.949736536795
0,no_label,5950,label,0.00118052513376
0,no_label,5950,salient,0.695567364425
0,no_label,5950,non_salient,0.929815770166
0,no_label,6000,label,0.00115610839876
0,no_label,6000,salient,0.690365425868
0,no_label,6000,non_salient,0.917769518327
0,no_label,6050,label,0.00112377263253
0,no_label,6050,salient,0.686316740041
0,no_label,6050,non_salient,0.909545738735
0,no_label,6100,label,0.00108653213284
0,no_label,6100,salient,0.683238924932
0,no_label,6100,non_salient,0.903763875915
0,no_label,6150,label,0.00104736187542
0,no_label,6150,salient,0.680937944179
0,no_label,6150,non_salient,0.900500056897
0,no_label,6200,label,0.00100789738685
0,no_label,6200,salient,0.679216180021
0,no_label,6200,non_salient,0.900482077467
0,no_label,6250,label,0.00096898981116
0,no_label,6250,salient,0.677870855236
0,no_label,6250,non_salient,0.90514454654
0,no_label,6300,label,0.000931166444623
0,no_label,6300,salient,0.67658650418
0,no_label,6300,non_salient,0.917527418434
0,no_label,6350,label,0.000894593324149
0,no_label,6350,salient,0.674595900556
0,no_label,6350,non_salient,0.946773269135
0,no_label,6400,label,0.000856948722831
0,no_label,6400,salient,0.670846259373
0,no_label,6400,non_salient,1.03212773546
0,no_label,6450,label,0.00081111143407
0,no_label,6450,salient,0.670215946866
0,no_label,6450,non_salient,1.25929283804
0,no_label,6500,label,0.000737168755065
0,no_label,6500,salient,0.687668298152
0,no_label,6500,non_salient,1.68666727186
0,no_label,6550,label,0.000554891975159
0,no_label,6550,salient,0.731363749513
0,no_label,6550,non_salient,1.85545332653
0,no_label,6600,label,0.000554534649365
0,no_label,6600,salient,0.727942004536
0,no_label,6600,non_salient,1.68253986586
0,no_label,6650,label,0.000576618853275
0,no_label,6650,salient,0.725665249432
0,no_label,6650,non_salient,1.65165216856
0,no_label,6700,label,0.00057203226191
0,no_label,6700,salient,0.727374240274
0,no_label,6700,non_salient,1.61337913017
0,no_label,6750,label,0.000541905193948
0,no_label,6750,salient,0.73538071326
0,no_label,6750,non_salient,1.52712166994
0,no_label,6800,label,0.000498991215637
0,no_label,6800,salient,0.732105177871
0,no_label,6800,non_salient,1.42804598557
0,no_label,6850,label,0.000454113021287
0,no_label,6850,salient,0.72032967463
0,no_label,6850,non_salient,1.35140775417
0,no_label,6900,label,0.000412259172717
0,no_label,6900,salient,0.709263726966
0,no_label,6900,non_salient,1.30153431203
0,no_label,6950,label,0.000374611527618
0,no_label,6950,salient,0.701348967851
0,no_label,6950,non_salient,1.27165229828
0,no_label,7000,label,0.000340476380129
0,no_label,7000,salient,0.696579580184
0,no_label,7000,non_salient,1.2537933366
0,no_label,7050,label,0.0003075516242
0,no_label,7050,salient,0.698058498993
0,no_label,7050,non_salient,1.23625742752
0,no_label,7100,label,0.000278840126821
0,no_label,7100,salient,0.715307119705
0,no_label,7100,non_salient,1.21310817707
0,no_label,7150,label,0.000257273717059
0,no_label,7150,salient,0.725642141923
0,no_label,7150,non_salient,1.22857536405
0,no_label,7200,label,0.00023767839285
0,no_label,7200,salient,0.734051458049
0,no_label,7200,non_salient,1.28711067367
0,no_label,7250,label,0.000222543149356
0,no_label,7250,salient,0.751222192283
0,no_label,7250,non_salient,1.38093539207
0,no_label,7300,label,0.000214898739856
0,no_label,7300,salient,0.77552100025
0,no_label,7300,non_salient,1.48438546973
0,no_label,7350,label,0.00020646503693
0,no_label,7350,salient,0.798505531298
0,no_label,7350,non_salient,1.55101421996
0,no_label,7400,label,0.000189589384822
0,no_label,7400,salient,0.800547037626
0,no_label,7400,non_salient,1.57659836662
0,no_label,7450,label,0.000169916741061
0,no_label,7450,salient,0.784444439985
0,no_label,7450,non_salient,1.63260098806
0,no_label,7500,label,0.000158026231728
0,no_label,7500,salient,0.766243625396
0,no_label,7500,non_salient,1.72105951183
0,no_label,7550,label,0.000152685665029
0,no_label,7550,salient,0.760469236261
0,no_label,7550,non_salient,1.77836856853
0,no_label,7600,label,0.0001401529501
0,no_label,7600,salient,0.759162349873
0,no_label,7600,non_salient,1.76208396344
0,no_label,7650,label,0.000130544927446
0,no_label,7650,salient,0.754939520044
0,no_label,7650,non_salient,1.75053925658
0,no_label,7700,label,0.000123423300167
0,no_label,7700,salient,0.750319882772
0,no_label,7700,non_salient,1.74689531584
0,no_label,7750,label,0.000118407425977
0,no_label,7750,salient,0.746372400377
0,no_label,7750,non_salient,1.74706720272
0,no_label,7800,label,0.000115550833946
0,no_label,7800,salient,0.743276469349
0,no_label,7800,non_salient,1.74963833228
0,no_label,7850,label,0.000114836783814
0,no_label,7850,salient,0.741001427286
0,no_label,7850,non_salient,1.75345527326
0,no_label,7900,label,0.000115660247008
0,no_label,7900,salient,0.739448486546
0,no_label,7900,non_salient,1.75705107885
0,no_label,7950,label,0.000117214415775
0,no_label,7950,salient,0.738443606475
0,no_label,7950,non_salient,1.75903881214
0,no_label,8000,label,0.000119066575241
0,no_label,8000,salient,0.737736746368
0,no_label,8000,non_salient,1.75854577965
0,no_label,8050,label,0.000121044956395
0,no_label,8050,salient,0.73703757195
0,no_label,8050,non_salient,1.75531707824
0,no_label,8100,label,0.000122886993927
0,no_label,8100,salient,0.736075604984
0,no_label,8100,non_salient,1.74954358863
0,no_label,8150,label,0.00012434358543
0,no_label,8150,salient,0.734619125752
0,no_label,8150,non_salient,1.74159902662
0,no_label,8200,label,0.00012530661501
0,no_label,8200,salient,0.732419496604
0,no_label,8200,non_salient,1.73182009554
0,no_label,8250,label,0.000125715689269
0,no_label,8250,salient,0.729069291354
0,no_label,8250,non_salient,1.72032943695
0,no_label,8300,label,0.000125436662146
0,no_label,8300,salient,0.723705563002
0,no_label,8300,non_salient,1.70674517116
0,no_label,8350,label,0.000124037949932
0,no_label,8350,salient,0.714609360197
0,no_label,8350,non_salient,1.68931878734
0,no_label,8400,label,0.000123259987563
0,no_label,8400,salient,0.70110949358
0,no_label,8400,non_salient,1.66322218531
0,no_label,8450,label,0.000129768034271
0,no_label,8450,salient,0.689709821534
0,no_label,8450,non_salient,1.62367200597
0,no_label,8500,label,0.000131735336968
0,no_label,8500,salient,0.684443811933
0,no_label,8500,non_salient,1.57505676494
0,no_label,8550,label,0.000128872261232
0,no_label,8550,salient,0.681965797411
0,no_label,8550,non_salient,1.52652985643
0,no_label,8600,label,0.000122310422676
0,no_label,8600,salient,0.679745070626
0,no_label,8600,non_salient,1.48550792396
0,no_label,8650,label,0.000113465254618
0,no_label,8650,salient,0.676906994826
0,no_label,8650,non_salient,1.45581419034
0,no_label,8700,label,0.000103794105434
0,no_label,8700,salient,0.673905887221
0,no_label,8700,non_salient,1.43714932047
0,no_label,8750,label,9.43541349259e-05
0,no_label,8750,salient,0.671801612079
0,no_label,8750,non_salient,1.42655745267
0,no_label,8800,label,8.55932382751e-05
0,no_label,8800,salient,0.671334594395
0,no_label,8800,non_salient,1.42066445776
0,no_label,8850,label,7.77735723335e-05
0,no_label,8850,salient,0.672635034132
0,no_label,8850,non_salient,1.41671771722
0,no_label,8900,label,7.10546084403e-05
0,no_label,8900,salient,0.675380514931
0,no_label,8900,non_salient,1.41262333711
0,no_label,8950,label,6.54707901578e-05
0,no_label,8950,salient,0.679006299068
0,no_label,8950,non_salient,1.40684908028
0,no_label,9000,label,6.08815306473e-05
0,no_label,9000,salient,0.682880236175
0,no_label,9000,non_salient,1.39833702476
0,no_label,9050,label,5.69353336281e-05
0,no_label,9050,salient,0.686373327996
0,no_label,9050,non_salient,1.38577975096
0,no_label,9100,label,5.22894507295e-05
0,no_label,9100,salient,0.688413070033
0,no_label,9100,non_salient,1.35949079308
0,no_label,9150,label,7.74285401914e-05
0,no_label,9150,salient,0.688014810144
0,no_label,9150,non_salient,1.20353245522
0,no_label,9200,label,0.000104101823371
0,no_label,9200,salient,0.68925843223
0,no_label,9200,non_salient,1.13486905001
0,no_label,9250,label,0.000111676038969
0,no_label,9250,salient,0.685120544537
0,no_label,9250,non_salient,1.08933903001
0,no_label,9300,label,0.000108792173493
0,no_label,9300,salient,0.681512940821
0,no_label,9300,non_salient,1.05333490592
0,no_label,9350,label,0.000100446439248
0,no_label,9350,salient,0.678430511747
0,no_label,9350,non_salient,1.02660079045
0,no_label,9400,label,9.31227106583e-05
0,no_label,9400,salient,0.675476315279
0,no_label,9400,non_salient,1.0076559226
0,no_label,9450,label,8.55168019041e-05
0,no_label,9450,salient,0.672802473137
0,no_label,9450,non_salient,0.994208585414
0,no_label,9500,label,7.81081553045e-05
0,no_label,9500,salient,0.670393966695
0,no_label,9500,non_salient,0.984584562295
0,no_label,9550,label,7.11157735911e-05
0,no_label,9550,salient,0.668137095496
0,no_label,9550,non_salient,0.977766360813
0,no_label,9600,label,6.46000183163e-05
0,no_label,9600,salient,0.665956865205
0,no_label,9600,non_salient,0.973113726253
0,no_label,9650,label,5.85416029268e-05
0,no_label,9650,salient,0.663845952663
0,no_label,9650,non_salient,0.970137552663
0,no_label,9700,label,5.29024377408e-05
0,no_label,9700,salient,0.661856644969
0,no_label,9700,non_salient,0.968305718247
0,no_label,9750,label,4.7648643455e-05
0,no_label,9750,salient,0.660086865362
0,no_label,9750,non_salient,0.966829396769
0,no_label,9800,label,4.2748529682e-05
0,no_label,9800,salient,0.658638282304
0,no_label,9800,non_salient,0.964531061507
0,no_label,9850,label,3.82161857759e-05
0,no_label,9850,salient,0.657441735312
0,no_label,9850,non_salient,0.96091551611
0,no_label,9900,label,3.4310246013e-05
0,no_label,9900,salient,0.655905768807
0,no_label,9900,non_salient,0.959594612459
0,no_label,9950,label,3.12829288189e-05
0,no_label,9950,salient,0.653583712881
0,no_label,9950,non_salient,0.96337389325
0,no_label,10000,label,2.92269269788e-05
0,no_label,10000,salient,0.652143894448
0,no_label,10000,non_salient,0.970303811663
0,no_label,10050,label,2.77108039441e-05
0,no_label,10050,salient,0.653342539607
0,no_label,10050,non_salient,0.977413135491
0,no_label,10100,label,2.6152492782e-05
0,no_label,10100,salient,0.656789006762
0,no_label,10100,non_salient,0.980906194084
0,no_label,10150,label,2.45576565597e-05
0,no_label,10150,salient,0.661621960661
0,no_label,10150,non_salient,0.979748400082
0,no_label,10200,label,2.30626506814e-05
0,no_label,10200,salient,0.66685165867
0,no_label,10200,non_salient,0.966605169861
0,no_label,10250,label,2.21916630562e-05
0,no_label,10250,salient,0.682073731721
0,no_label,10250,non_salient,0.818645618753
0,no_label,10300,label,2.14954280873e-05
0,no_label,10300,salient,0.680440232705
0,no_label,10300,non_salient,0.705306567752
0,no_label,10350,label,1.98272132595e-05
0,no_label,10350,salient,0.670999003166
0,no_label,10350,non_salient,0.650744589965
0,no_label,10400,label,1.81732151583e-05
0,no_label,10400,salient,0.663875966688
0,no_label,10400,non_salient,0.623902432638
0,no_label,10450,label,1.66827075449e-05
0,no_label,10450,salient,0.658775539262
0,no_label,10450,non_salient,0.610331142928
0,no_label,10500,label,1.53457291221e-05
0,no_label,10500,salient,0.655025993915
0,no_label,10500,non_salient,0.602807072905
0,no_label,10550,label,1.41303826623e-05
0,no_label,10550,salient,0.652234875434
0,no_label,10550,non_salient,0.59812353243
0,no_label,10600,label,1.30117329131e-05
0,no_label,10600,salient,0.650138827855
0,no_label,10600,non_salient,0.59488834705
0,no_label,10650,label,1.19757220739e-05
0,no_label,10650,salient,0.648529251887
0,no_label,10650,non_salient,0.592483655062
0,no_label,10700,label,1.10157712658e-05
0,no_label,10700,salient,0.647246412681
0,no_label,10700,non_salient,0.590614858242
0,no_label,10750,label,1.01284923443e-05
0,no_label,10750,salient,0.646180160294
0,no_label,10750,non_salient,0.589123859909
0,no_label,10800,label,9.31104886066e-06
0,no_label,10800,salient,0.645260216671
0,no_label,10800,non_salient,0.587914762424
0,no_label,10850,label,8.56017243354e-06
0,no_label,10850,salient,0.644443181722
0,no_label,10850,non_salient,0.586924028895
0,no_label,10900,label,7.87205902128e-06
0,no_label,10900,salient,0.643702240759
0,no_label,10900,non_salient,0.586107363909
0,no_label,10950,label,7.24258994874e-06
0,no_label,10950,salient,0.643020530349
0,no_label,10950,non_salient,0.585433108089
0,no_label,11000,label,6.66773221873e-06
0,no_label,11000,salient,0.642387194085
0,no_label,11000,non_salient,0.584878499772
0,no_label,11050,label,6.14507853138e-06
0,no_label,11050,salient,0.641795083281
0,no_label,11050,non_salient,0.584427397337
0,no_label,11100,label,5.68207952613e-06
0,no_label,11100,salient,0.641239401072
0,no_label,11100,non_salient,0.584068847387
0,no_label,11150,label,5.27092999337e-06
0,no_label,11150,salient,0.640716879637
0,no_label,11150,non_salient,0.583796203896
0,no_label,11200,label,4.89409911932e-06
0,no_label,11200,salient,0.640225260273
0,no_label,11200,non_salient,0.583606656077
0,no_label,11250,label,4.54683528198e-06
0,no_label,11250,salient,0.639762946819
0,no_label,11250,non_salient,0.583501111138
0,no_label,11300,label,4.22640478432e-06
0,no_label,11300,salient,0.639328757116
0,no_label,11300,non_salient,0.583484445811
0,no_label,11350,label,3.9306314414e-06
0,no_label,11350,salient,0.638921724693
0,no_label,11350,non_salient,0.583566214341
0,no_label,11400,label,3.65836567249e-06
0,no_label,11400,salient,0.638540914293
0,no_label,11400,non_salient,0.583762008709
0,no_label,11450,label,3.41393559809e-06
0,no_label,11450,salient,0.63818521393
0,no_label,11450,non_salient,0.584095856155
0,no_label,11500,label,3.19339542765e-06
0,no_label,11500,salient,0.637853051236
0,no_label,11500,non_salient,0.584604407435
0,no_label,11550,label,2.99393516237e-06
0,no_label,11550,salient,0.637541943183
0,no_label,11550,non_salient,0.585344445537
0,no_label,11600,label,2.81206666648e-06
0,no_label,11600,salient,0.637247699226
0,no_label,11600,non_salient,0.586407013949
0,no_label,11650,label,2.64210388353e-06
0,no_label,11650,salient,0.63696288871
0,no_label,11650,non_salient,0.587945872615
0,no_label,11700,label,2.48309945281e-06
0,no_label,11700,salient,0.636673659953
0,no_label,11700,non_salient,0.590240243166
0,no_label,11750,label,2.33421190279e-06
0,no_label,11750,salient,0.636352580749
0,no_label,11750,non_salient,0.593850966211
