subject,condition,block,error_type,error
0,no_label,2250,label,0.00992357127976
0,no_label,2250,salient,0.51719479291
0,no_label,2250,non_salient,0.508844799716
0,no_label,2300,label,0.00933147851438
0,no_label,2300,salient,0.517661766182
0,no_label,2300,non_salient,0.50790061166
0,no_label,2350,label,0.00877182731696
0,no_label,2350,salient,0.518145782912
0,no_label,2350,non_salient,0.506988353563
0,no_label,2400,label,0.00824322764898
0,no_label,2400,salient,0.518642671108
0,no_label,2400,non_salient,0.506106567023
0,no_label,2450,label,0.00774429926574
0,no_label,2450,salient,0.519148817486
0,no_label,2450,non_salient,0.505253947447
0,no_label,2500,label,0.00727367621788
0,no_label,2500,salient,0.519661100998
0,no_label,2500,non_salient,0.504429314879
0,no_label,2550,label,0.00683001250372
0,no_label,2550,salient,0.520176833904
0,no_label,2550,non_salient,0.50363159021
0,no_label,2600,label,0.00641198799368
0,no_label,2600,salient,0.520693709496
0,no_label,2600,non_salient,0.502859775907
0,no_label,2650,label,0.00601831393038
0,no_label,2650,salient,0.52120975572
0,no_label,2650,non_salient,0.502112940533
0,no_label,2700,label,0.00564773763261
0,no_label,2700,salient,0.521723294048
0,no_label,2700,non_salient,0.501390206423
0,no_label,2750,label,0.00529904626916
0,no_label,2750,salient,0.522232903036
0,no_label,2750,non_salient,0.50069073998
0,no_label,2800,label,0.00497106970677
0,no_label,2800,salient,0.522737386067
0,no_label,2800,non_salient,0.500013744136
0,no_label,2850,label,0.00466268250658
0,no_label,2850,salient,0.52323574285
0,no_label,2850,non_salient,0.499358452563
0,no_label,2900,label,0.00437280517283
0,no_label,2900,salient,0.523727144254
0,no_label,2900,non_salient,0.498724125317
0,no_label,2950,label,0.00410040476484
0,no_label,2950,salient,0.524210910138
0,no_label,2950,non_salient,0.498110045618
0,no_label,3000,label,0.00384449497886
0,no_label,3000,salient,0.524686489831
0,no_label,3000,non_salient,0.497515517522
0,no_label,3050,label,0.00360413579691
0,no_label,3050,salient,0.525153444993
0,no_label,3050,non_salient,0.496939864302
0,no_label,3100,label,0.00337843278825
0,no_label,3100,salient,0.525611434553
0,no_label,3100,non_salient,0.496382427348
0,no_label,3150,label,0.0031665361371
0,no_label,3150,salient,0.526060201526
0,no_label,3150,non_salient,0.495842565473
0,no_label,3200,label,0.00296763945949
0,no_label,3200,salient,0.526499561455
0,no_label,3200,non_salient,0.495319654504
0,no_label,3250,label,0.00278097846195
0,no_label,3250,salient,0.526929392308
0,no_label,3250,non_salient,0.494813087066
0,no_label,3300,label,0.00260582948592
0,no_label,3300,salient,0.527349625643
0,no_label,3300,non_salient,0.494322272509
0,no_label,3350,label,0.00244150797423
0,no_label,3350,salient,0.527760238903
0,no_label,3350,non_salient,0.493846636894
0,no_label,3400,label,0.00228736688935
0,no_label,3400,salient,0.528161248674
0,no_label,3400,non_salient,0.493385623032
0,no_label,3450,label,0.00214279510764
0,no_label,3450,salient,0.528552704824
0,no_label,3450,non_salient,0.492938690516
0,no_label,3500,label,0.0020072158092
0,no_label,3500,salient,0.528934685384
0,no_label,3500,non_salient,0.492505315747
0,no_label,3550,label,0.00188008487883
0,no_label,3550,salient,0.529307292086
0,no_label,3550,non_salient,0.492084991919
0,no_label,3600,label,0.00176088933048
0,no_label,3600,salient,0.529670646487
0,no_label,3600,non_salient,0.491677228977
0,no_label,3650,label,0.00164914576478
0,no_label,3650,salient,0.530024886591
0,no_label,3650,non_salient,0.491281553516
0,no_label,3700,label,0.00154439886708
0,no_label,3700,salient,0.530370163908
0,no_label,3700,non_salient,0.490897508649
0,no_label,3750,label,0.00144621995132
0,no_label,3750,salient,0.530706640905
0,no_label,3750,non_salient,0.490524653815
0,no_label,3800,label,0.00135420555383
0,no_label,3800,salient,0.531034488788
0,no_label,3800,non_salient,0.490162564549
0,no_label,3850,label,0.0012679760797
0,no_label,3850,salient,0.531353885579
0,no_label,3850,non_salient,0.489810832215
0,no_label,3900,label,0.00118717450335
0,no_label,3900,salient,0.531665014449
0,no_label,3900,non_salient,0.489469063698
0,no_label,3950,label,0.00111146512422
0,no_label,3950,salient,0.531968062277
0,no_label,3950,non_salient,0.489136881061
0,no_label,4000,label,0.00104053237772
0,no_label,4000,salient,0.532263218401
0,no_label,4000,non_salient,0.488813921183
0,no_label,4050,label,0.000974079701032
0,no_label,4050,salient,0.532550673549
0,no_label,4050,non_salient,0.488499835368
0,no_label,4100,label,0.000911828453085
0,no_label,4100,salient,0.532830618911
0,no_label,4100,non_salient,0.488194288936
0,no_label,4150,label,0.000853516887518
0,no_label,4150,salient,0.53310324535
0,no_label,4150,non_salient,0.487896960804
0,no_label,4200,label,0.000798899177311
0,no_label,4200,salient,0.533368742722
0,no_label,4200,non_salient,0.487607543052
0,no_label,4250,label,0.000747744489515
0,no_label,4250,salient,0.533627299303
0,no_label,4250,non_salient,0.487325740488
0,no_label,4300,label,0.000699836108412
0,no_label,4300,salient,0.533879101298
0,no_label,4300,non_salient,0.487051270203
0,no_label,4350,label,0.000654970605322
0,no_label,4350,salient,0.534124332436
0,no_label,4350,non_salient,0.486783861129
0,no_label,4400,label,0.000612957053211
0,no_label,4400,salient,0.534363173623
0,no_label,4400,non_salient,0.486523253602
0,no_label,4450,label,0.000573616284241
0,no_label,4450,salient,0.534595802663
0,no_label,4450,non_salient,0.486269198924
0,no_label,4500,label,0.000536780188382
0,no_label,4500,salient,0.534822394026
0,no_label,4500,non_salient,0.486021458934
0,no_label,4550,label,0.000502291051202
0,no_label,4550,salient,0.535043118661
0,no_label,4550,non_salient,0.485779805587
0,no_label,4600,label,0.000470000929019
0,no_label,4600,salient,0.535258143854
0,no_label,4600,non_salient,0.485544020538
0,no_label,4650,label,0.000439771059573
0,no_label,4650,salient,0.535467633113
0,no_label,4650,non_salient,0.485313894743
0,no_label,4700,label,0.000411471306478
0,no_label,4700,salient,0.535671746093
0,no_label,4700,non_salient,0.485089228063
0,no_label,4750,label,0.000384979635728
0,no_label,4750,salient,0.535870638534
0,no_label,4750,non_salient,0.484869828887
0,no_label,4800,label,0.000360181622601
0,no_label,4800,salient,0.536064462236
0,no_label,4800,non_salient,0.484655513761
0,no_label,4850,label,0.00033696998736
0,no_label,4850,salient,0.536253365043
0,no_label,4850,non_salient,0.484446107033
0,no_label,4900,label,0.000315244158218
0,no_label,4900,salient,0.536437490848
0,no_label,4900,non_salient,0.48424144051
0,no_label,4950,label,0.000294909860088
0,no_label,4950,salient,0.536616979614
0,no_label,4950,non_salient,0.484041353125
0,no_label,5000,label,0.000275878727706
0,no_label,5000,salient,0.536791967405
0,no_label,5000,non_salient,0.48384569062
0,no_label,5050,label,0.000258067941779
0,no_label,5050,salient,0.536962586427
0,no_label,5050,non_salient,0.483654305241
0,no_label,5100,label,0.000241399886875
0,no_label,5100,salient,0.537128965083
0,no_label,5100,non_salient,0.483467055441
0,no_label,5150,label,0.000225801829821
0,no_label,5150,salient,0.537291228027
0,no_label,5150,non_salient,0.483283805603
0,no_label,5200,label,0.000211205617453
0,no_label,5200,salient,0.537449496231
0,no_label,5200,non_salient,0.48310442577
0,no_label,5250,label,0.000197547392611
