subject,condition,block,stim_type,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21
0,no_label,54,B1,0.0935100838519,0.099534348411,0.313428646947,0.633600454803,0.0550897865569,0.183902847306,0.123545553204,0.0627659272474,0.268378967402,0.216505346073,0.58429607479,0.0696731199292,0.451132116904,0.354697880849,0.0602348420297,0.701372523011,0.307078018551,0.0785476420499,0.364752499306,0.828532058283,0.19622892247,0.4152152686
0,no_label,55,B1,0.0937265409667,0.0995211370129,0.31515518863,0.634642758176,0.0551210328189,0.185176362018,0.125488555266,0.0628150932831,0.269710169893,0.215660539866,0.587764303797,0.0699398882241,0.452471693755,0.354009889103,0.0596514650208,0.702552793133,0.304531916017,0.0769759501805,0.366500820366,0.828400329687,0.199951322994,0.416448294847
0,no_label,56,B1,0.0939310054941,0.099495141001,0.316766718851,0.635730010777,0.0551451942793,0.186340910929,0.127397318127,0.0628648131675,0.271137562135,0.214773211344,0.591082019115,0.0701866253926,0.453589352105,0.353258294258,0.0590757442485,0.703733971764,0.301974156956,0.0753951456716,0.368075287301,0.82814518923,0.203736734757,0.417633429645
0,no_label,57,B1,0.0941235306405,0.0994561934389,0.318277790357,0.636855743074,0.0551614784852,0.187395605798,0.129267616547,0.0629147965489,0.272651938986,0.213849632516,0.594254103978,0.0704128140221,0.454503593145,0.352452468225,0.0585073954319,0.704902024514,0.299406446201,0.0738106361544,0.369487450116,0.8277793166,0.20758487647,0.418770623284
0,no_label,58,B1,0.0943042702653,0.0994042615914,0.319701449901,0.638013696322,0.055169206631,0.188340255059,0.13109565175,0.0629648075234,0.274244566031,0.21289589631,0.597286110648,0.0706181344734,0.455232336736,0.351600870134,0.0579462652476,0.706045096725,0.296830923776,0.0722276725028,0.370749007056,0.827314883464,0.211495306344,0.41986005462
0,no_label,59,B1,0.0944734581415,0.0993394195579,0.321049165,0.639197845447,0.0551678039417,0.189175304845,0.132878040777,0.0630146548383,0.275907186261,0.21191784479,0.60018401171,0.0708024342262,0.455792787137,0.350711003303,0.0573923137354,0.707153422725,0.294250076035,0.0706512894686,0.371871556278,0.826763460391,0.215467363753,0.420902061694
0,no_label,60,B1,0.0946313905509,0.0992618243365,0.322330808849,0.640402417538,0.0551567909437,0.189901786736,0.134611803311,0.0630641833271,0.277632013936,0.210921014716,0.602953994183,0.0709656996551,0.456201343765,0.349789406495,0.056845596619,0.708219197018,0.291666656478,0.0690862579077,0.372866391907,0.826135945321,0.219500117652,0.421897088073
0,no_label,61,B1,0.0947784118205,0.0991716953861,0.323554692051,0.641621906021,0.0551357756792,0.190521270352,0.136294347063,0.0631132665787,0.279411719328,0.209910598742,0.605602293917,0.0711080308587,0.456473546756,0.348841673524,0.0563062478367,0.709236418961,0.289083616296,0.0675370476657,0.373744342089,0.825442511456,0.22359232212,0.422845643815
0,no_label,62,B1,0.0949149023834,0.0990692975839,0.32472763076,0.642851080749,0.0551044468552,0.19103581894,0.13792345239,0.0631618007888,0.281239407334,0.208891420307,0.608135066492,0.0712296198598,0.456624048833,0.347872495776,0.0557744625914,0.710200721124,0.286504044077,0.0660078001013,0.374515645747,0.824692572546,0.227742379218,0.423748279376
0,no_label,63,B1,0.095041268951,0.0989549273608,0.325855041973,0.644084994345,0.0550625678671,0.191447946373,0.139497256621,0.0632096997085,0.283108592403,0.20786792015,0.610558290163,0.0713307322483,0.456666606718,0.346885722643,0.0552504812173,0.711109189936,0.283931113805,0.0645023092103,0.375189864245,0.823894763606,0.231948309175,0.424605570322
